num_of_innings,total_runs,opponent_runs,game_id,game_date,game_location,game_attendance,is_top,team,season,opponent_innings_played,opponent,full_game_runs,opponent_full_game_runs,average_fgr,average_fgr_allowed,win_percentage,is_sec_matchup,sec_win_percentage,sec_average_fgr,sec_average_fgr_allowed,lag_average_fgr,lag_average_fgr_allowed,lag_win_percentage,lag_sec_win_percentage,lag_sec_average_fgr,lag_sec_average_fgr_allowed,game_count,is_power_5,most_recent_era,days_since_era_update,ly_era,conference
7,5,1,108503,2018-02-16,"Clearwater, Fla.",312,1,Tennessee,2018,7,Oklahoma St.,5,1,6.76,2.71,1,1,1,6.76,2.71,7.06,3,1,1,7.06,3,7,1,3.51,231,3.51,Big 12
6,4,1,108504,2018-02-16,"Clearwater, Fla.",345,0,Tennessee,2018,7,UMass Lowell,4.666666666666667,1,6.5,2.5,1,1,1,6.5,2.5,6.76,2.71,1,1,6.76,2.71,8,0,7,353,NA,NA
4,10,1,108412,2018-02-16,"College Station, TX",1472,0,Texas A&M,2018,5,Butler,17.5,1.4,9.43,2.6,1,1,1,9.43,2.6,7.81,2.84,1,1,7.81,2.84,6,0,4.58,231,4.58,Big East
6,7,0,108413,2018-02-16,"College Station, TX",1472,0,Texas A&M,2018,7,Tulsa,8.166666666666666,0,9.25,2.23,1,1,1,9.25,2.23,9.43,2.6,1,1,9.43,2.6,7,0,1.72,231,1.72,AAC
6,11,1,108431,2018-02-16,"Hattiesburg, Miss.",0,1,Alabama,2018,6,Southern Miss.,12.833333333333334,1.1666666666666667,13.52,0.29,1,1,1,13.52,0.29,13.75,0,1,1,13.75,0,4,0,2.65,231,2.65,CUSA
4,15,0,108393,2018-02-16,"Auburn, Ala.",1824,0,Auburn,2018,5,Delaware,26.25,0,10.01,0.46,1,1,1,10.01,0.46,7.98,0.52,1,1,7.98,0.52,9,0,4.57,231,4.57,CAA
6,10,0,108396,2018-02-16,"Athens, Ga.",425,0,Georgia,2018,6,Samford,11.666666666666666,0,13.98,1.85,0.86,1,0.86,13.98,1.85,14.36,2.16,0.83,0.83,14.36,2.16,7,0,4.13,231,4.13,SoCon
7,2,8,108807,2018-02-17,"Clearwater, FL",131,0,Missouri,2018,7,Marshall,2,8,6.29,7.56,0.5,1,0.5,6.29,7.56,6.9,7.5,0.57,0.57,6.9,7.5,8,0,2.32,232,2.32,CUSA
6,5,0,108647,2018-02-17,"Auburn, Ala.",2146,0,Auburn,2018,7,Saint Francis (PA),5.833333333333333,0,9.59,0.42,1,1,1,9.59,0.42,10.01,0.46,1,1,10.01,0.46,10,0,2.17,232,2.17,NEC
6,10,2,108653,2018-02-17,"Athens, Ga.",0,0,Georgia,2018,6,Samford,11.666666666666666,2.3333333333333335,13.69,1.91,0.88,1,0.88,13.69,1.91,13.98,1.85,0.86,0.86,13.98,1.85,8,0,4.13,232,4.13,SoCon
6,8,0,108654,2018-02-17,"Athens, Ga.",533,0,Georgia,2018,6,Evansville,9.333333333333334,0,13.2,1.7,0.89,1,0.89,13.2,1.7,13.69,1.91,0.88,0.88,13.69,1.91,9,0,4.21,232,4.21,MVC
7,2,0,108944,2018-02-17,"San Diego, CA",152,1,Kentucky,2018,7,North Dakota St.,2,0,7.67,5.08,0.67,1,0.67,7.67,5.08,8.8,6.09,0.6,0.6,8.8,6.09,6,0,3.19,232,3.19,Summit League
4,11,0,108945,2018-02-17,"San Diego, Calif.",152,0,Kentucky,2018,6,Cal St. Fullerton,19.25,0,9.32,4.35,0.71,1,0.71,9.32,4.35,7.67,5.08,0.67,0.67,7.67,5.08,7,0,2.67,232,2.67,Big West
4,13,1,108673,2018-02-17,"Baton Rouge, La.",1435,0,LSU,2018,5,Southern Utah,22.75,1.4,9.02,0.52,1,1,1,9.02,0.52,7.06,0.4,1,1,7.06,0.4,8,0,6.24,232,6.24,Big Sky
6,3,2,108674,2018-02-17,"Baton Rouge, La.",1684,0,LSU,2018,7,Oregon St.,3.5,2,8.4,0.69,1,1,1,8.4,0.69,9.02,0.52,1,1,9.02,0.52,9,1,3.25,232,3.25,Pac-12
6,6,3,108666,2018-02-17,"Starkville, Miss.",462,0,Mississippi St.,2018,7,South Alabama,7,3,8.02,0.61,0.88,1,0.88,8.02,0.61,8.17,0.27,0.86,0.86,8.17,0.27,8,0,2.29,232,2.29,Sun Belt
6,9,1,108935,2018-02-17,"Puerto Vallarta, Mex",402,1,Ole Miss,2018,6,Rutgers,10.5,1.1666666666666667,4.83,2.13,0.71,1,0.71,4.83,2.13,3.89,2.29,0.67,0.67,3.89,2.29,7,1,6.8,232,6.8,Big Ten
9,1,0,108938,2018-02-17,Puerto Vallarta,0,0,Ole Miss,2018,9,Oregon,0.7777777777777778,0,4.33,1.86,0.75,1,0.75,4.33,1.86,4.83,2.13,0.71,0.71,4.83,2.13,8,1,1.42,232,1.42,Pac-12
4,12,1,108648,2018-02-17,"Auburn, Ala.",2146,0,Auburn,2018,5,Maryland,21,1.4,10.63,0.51,1,1,1,10.63,0.51,9.59,0.42,1,1,9.59,0.42,11,1,4.69,232,4.69,Big Ten
7,2,3,108808,2018-02-17,"Clearwater, Fla.",176,1,Missouri,2018,6,Oklahoma St.,2,3.5,5.81,7.11,0.44,1,0.44,5.81,7.11,6.29,7.56,0.5,0.5,6.29,7.56,9,1,3.51,232,3.51,Big 12
6,2,0,108703,2018-02-17,"Columbia, S.C.",1072,0,South Carolina,2018,7,Southern Ill.,2.3333333333333335,0,5.27,1.44,0.88,1,0.88,5.27,1.44,5.69,1.64,0.86,0.86,5.69,1.64,8,0,2.81,232,2.81,MVC
6,7,4,108805,2018-02-17,"Clearwater, FL",315,0,Tennessee,2018,7,South Fla.,8.166666666666666,4,6.69,2.67,1,1,1,6.69,2.67,6.5,2.5,1,1,6.5,2.5,9,0,2.64,232,2.64,AAC
7,2,3,108811,2018-02-17,"Cleawater, FL",0,1,Tennessee,2018,6,Fla. Atlantic,2,3.5,6.22,2.75,0.9,1,0.9,6.22,2.75,6.69,2.67,1,1,6.69,2.67,10,0,2.17,232,2.17,CUSA
6,6,0,108671,2018-02-17,"College Station, TX",1151,0,Texas A&M,2018,7,Tulsa,7,0,8.97,1.95,1,1,1,8.97,1.95,9.25,2.23,1,1,9.25,2.23,8,0,1.72,232,1.72,AAC
7,3,2,108672,2018-02-17,"College Station, TX",1151,0,Texas A&M,2018,7,Iowa,3,2,8.3,1.96,1,1,1,8.3,1.96,8.97,1.95,1,1,8.97,1.95,9,1,2.9,232,2.9,Big Ten
5,11,1,108847,2018-02-17,"Hattiesburg, Miss.",0,0,Alabama,2018,5,McNeese,15.4,1.4,13.9,0.51,1,1,1,13.9,0.51,13.52,0.29,1,1,13.52,0.29,5,0,2.58,232,2.58,Southland
4,11,0,108848,2018-02-17,"Hattiesburg, Miss.",0,0,Alabama,2018,5,Mississippi Val.,19.25,0,14.79,0.43,1,1,1,14.79,0.43,13.9,0.51,1,1,13.9,0.51,6,0,5.72,232,5.72,SWAC
7,6,2,108789,2018-02-17,"Cathedral City, CA",435,1,Arkansas,2018,7,Grand Canyon,6,2,6,2,1,1,1,6,2,0,0,0,0,0,0,1,0,0,224,NA,NA
7,4,2,108932,2018-02-17,"Palm Springs, Calif.",402,1,Arkansas,2018,7,Utah,4,2,5,2,1,1,1,5,2,6,2,1,1,6,2,2,1,2.43,232,2.43,Pac-12
7,4,0,108726,2018-02-17,"Lafayette, La.",0,1,Florida,2018,7,Louisiana,4,0,10.44,0.6,1,1,1,10.44,0.6,11.51,0.7,1,1,11.51,0.7,7,0,2.07,232,2.07,Sun Belt
6,9,0,108757,2018-02-17,"Lafayette, La.",2572,1,Florida,2018,6,Louisiana,10.5,0,10.45,0.52,1,1,1,10.45,0.52,10.44,0.6,1,1,10.44,0.6,8,0,2.07,232,2.07,Sun Belt
11,3,4,109062,2018-02-18,"Lafayette, La.",2040,1,Florida,2018,11,Louisiana,1.9090909090909092,2.5454545454545454,9.5,0.75,0.89,1,0.89,9.5,0.75,10.45,0.52,1,1,10.45,0.52,9,0,2.07,233,2.07,Sun Belt
6,2,0,109046,2018-02-18,"Athens, Ga.",556,0,Georgia,2018,7,Evansville,2.3333333333333335,0,12.12,1.53,0.9,1,0.9,12.12,1.53,13.2,1.7,0.89,0.89,13.2,1.7,10,0,4.21,233,4.21,MVC
6,1,0,109058,2018-02-18,"Baton Rouge, La.",1392,0,LSU,2018,7,Oregon St.,1.1666666666666667,0,7.68,0.62,1,1,1,7.68,0.62,8.4,0.69,1,1,8.4,0.69,10,1,3.25,233,3.25,Pac-12
6,1,0,109261,2018-02-18,"Starkville, Miss.",486,0,Mississippi St.,2018,7,Drake,1.1666666666666667,0,7.26,0.54,0.89,1,0.89,7.26,0.54,8.02,0.61,0.88,0.88,8.02,0.61,9,0,3.75,233,3.75,MVC
8,4,3,109150,2018-02-18,"Clearwater, FL",108,0,Missouri,2018,8,South Fla.,3.5,2.625,5.58,6.66,0.5,1,0.5,5.58,6.66,5.81,7.11,0.44,0.44,5.81,7.11,10,0,2.64,233,2.64,AAC
7,7,2,109151,2018-02-18,"Clearwater, FL",0,1,Missouri,2018,7,Fla. Atlantic,7,2,5.71,6.24,0.55,1,0.55,5.71,6.24,5.58,6.66,0.5,0.5,5.58,6.66,11,0,2.17,233,2.17,CUSA
5,8,0,109061,2018-02-18,"Auburn, Ala.",1866,0,Auburn,2018,5,Maryland,11.2,0,10.68,0.46,1,1,1,10.68,0.46,10.63,0.51,1,1,10.63,0.51,12,1,4.69,233,4.69,Big Ten
6,7,2,109078,2018-02-18,"Columbia, S.C.",1219,0,South Carolina,2018,7,Mercer,8.166666666666666,2,5.59,1.5,0.89,1,0.89,5.59,1.5,5.27,1.44,0.88,0.88,5.27,1.44,9,0,3.22,233,3.22,SoCon
7,5,4,109153,2018-02-18,"Clearwater, Fla.",341,0,Tennessee,2018,7,Marshall,5,4,6.11,2.86,0.91,1,0.91,6.11,2.86,6.22,2.75,0.9,0.9,6.22,2.75,11,0,2.32,233,2.32,CUSA
7,1,2,109181,2018-02-18,"Hattiesburg, Miss.",1000,1,Alabama,2018,6,Baylor,1,2.3333333333333335,12.82,0.7,0.86,1,0.86,12.82,0.7,14.79,0.43,1,1,14.79,0.43,7,1,1.88,233,1.88,Big 12
6,5,2,109140,2018-02-18,"Cathedral City, CA",250,0,Arkansas,2018,7,Weber St.,5.833333333333333,2,5.28,2,1,1,1,5.28,2,5,2,1,1,5,2,3,0,3.37,233,3.37,Big Sky
7,6,5,109141,2018-02-18,"Cathedral City, CA",307,0,Arkansas,2018,7,LMU (CA),6,5,5.46,2.75,1,1,1,5.46,2.75,5.28,2,1,1,5.28,2,4,0,4.12,233,4.12,WCC
6,5,0,109042,2018-02-18,"Auburn, Ala.",1866,0,Auburn,2018,7,Georgia St.,5.833333333333333,0,10.3,0.43,1,1,1,10.3,0.43,10.68,0.46,1,1,10.68,0.46,13,0,3.69,233,3.69,Sun Belt
6,5,3,109077,2018-02-18,"Columbia, S.C.",1219,0,South Carolina,2018,7,Georgetown,5.833333333333333,3,5.62,1.65,0.9,1,0.9,5.62,1.65,5.59,1.5,0.89,0.89,5.59,1.5,10,0,5.87,233,5.87,Big East
6,4,2,109352,2018-02-19,"Cathedral City, CA",296,0,Arkansas,2018,7,Fordham,4.666666666666667,2,5.3,2.6,1,1,1,5.3,2.6,5.46,2.75,1,1,5.46,2.75,5,0,2.28,234,2.28,Atlantic 10
6,5,0,109371,2018-02-20,"Columbia, S.C.",1031,0,South Carolina,2018,7,North Carolina,5.833333333333333,0,5.64,1.5,0.91,1,0.91,5.64,1.5,5.62,1.65,0.9,0.9,5.62,1.65,11,0,3.51,235,3.51,ACC
8,3,2,109367,2018-02-20,"Starkville, Miss.",461,0,Mississippi St.,2018,8,Southeastern La.,2.625,1.75,6.8,0.66,0.9,1,0.9,6.8,0.66,7.26,0.54,0.89,0.89,7.26,0.54,10,0,4,235,4,Southland
7,8,0,109426,2018-02-21,"Northridge, CA",167,1,Auburn,2018,7,CSUN,8,0,10.14,0.4,1,1,1,10.14,0.4,10.3,0.43,1,1,10.3,0.43,14,0,2.92,236,2.92,Big West
6,6,2,109433,2018-02-21,"Gainesville, Fla.",1078,0,Florida,2018,7,Oakland,7,2,9.25,0.87,0.9,1,0.9,9.25,0.87,9.5,0.75,0.89,0.89,9.5,0.75,10,0,2.84,236,2.84,Horizon
4,10,0,109447,2018-02-21,"Gainesville, Fla.",1078,0,Florida,2018,5,Oakland,17.5,0,10,0.8,0.91,1,0.91,10,0.8,9.25,0.87,0.9,0.9,9.25,0.87,11,0,2.84,236,2.84,Horizon
5,9,0,109472,2018-02-22,"Stockton, Calif.",354,1,LSU,2018,5,Pacific,12.6,0,8.13,0.56,1,1,1,8.13,0.56,7.68,0.62,1,1,7.68,0.62,11,0,3.4,237,3.4,WCC
7,4,0,109511,2018-02-22,"Stockton, Calif.",271,1,LSU,2018,7,San Jose St.,4,0,7.78,0.51,1,1,1,7.78,0.51,8.13,0.56,1,1,8.13,0.56,12,0,3,237,3,Mountain West
5,9,0,109498,2018-02-22,"Cathedral City, CA",0,1,Mississippi St.,2018,5,Nebraska,12.6,0,7.32,0.6,0.91,1,0.91,7.32,0.6,6.8,0.66,0.9,0.9,6.8,0.66,11,1,4.41,237,4.41,Big Ten
7,1,3,109506,2018-02-22,"Cathedral City, Cal.",220,0,Mississippi St.,2018,7,Arizona St.,1,3,6.8,0.8,0.83,1,0.83,6.8,0.8,7.32,0.6,0.91,0.91,7.32,0.6,12,1,2.32,237,2.32,Pac-12
6,8,6,109499,2018-02-22,"Cathedral City, CA",381,0,Missouri,2018,7,BYU,9.333333333333334,6,6.01,6.22,0.58,1,0.58,6.01,6.22,5.71,6.24,0.55,0.55,5.71,6.24,12,0,2.35,237,2.35,WCC
7,2,3,109507,2018-02-22,"Cathedral City, Cali",0,0,Auburn,2018,7,Wisconsin,2,3,9.6,0.57,0.93,1,0.93,9.6,0.57,10.14,0.4,1,1,10.14,0.4,15,1,2.67,237,2.67,Big Ten
7,7,1,109495,2018-02-22,"Cathedral City, CA",143,1,Tennessee,2018,7,Bethune-Cookman,7,1,6.18,2.71,0.92,1,0.92,6.18,2.71,6.11,2.86,0.91,0.91,6.11,2.86,12,0,4.82,237,4.82,MEAC
5,13,0,109509,2018-02-22,Cathedral City,145,1,Tennessee,2018,5,BYU,18.2,0,7.11,2.5,0.92,1,0.92,7.11,2.5,6.18,2.71,0.92,0.92,6.18,2.71,13,0,2.35,237,2.35,WCC
7,5,3,109497,2018-02-22,"Cathedral City, CA",200,1,Texas A&M,2018,7,Notre Dame,5,3,7.97,2.06,1,1,1,7.97,2.06,8.3,1.96,1,1,8.3,1.96,10,1,3.89,237,3.89,ACC
7,3,6,109504,2018-02-22,"Cathedral City, CA",0,1,Texas A&M,2018,6,Nebraska,3,7,7.52,2.51,0.91,1,0.91,7.52,2.51,7.97,2.06,1,1,7.97,2.06,11,1,4.41,237,4.41,Big Ten
6,6,2,109494,2018-02-22,"Cathedral City, CA",223,0,Auburn,2018,7,Notre Dame,7,2,9.43,0.66,0.94,1,0.94,9.43,0.66,9.6,0.57,0.93,0.93,9.6,0.57,16,1,3.89,237,3.89,ACC
7,4,9,109510,2018-02-22,"Palm Springs, Calif.",401,0,Missouri,2018,7,Arizona,4,9,5.86,6.43,0.54,1,0.54,5.86,6.43,6.01,6.22,0.58,0.58,6.01,6.22,13,1,1.4,237,1.4,Pac-12
5,10,1,109552,2018-02-23,"Gainesville, Fla.",1304,1,Florida,2018,5,Illinois St.,14,1.4,10.33,0.85,0.92,1,0.92,10.33,0.85,10,0.8,0.91,0.91,10,0.8,12,0,3.38,238,3.38,MVC
7,4,0,109643,2018-02-23,"Cathedral City, CA",0,1,Auburn,2018,7,San Jose St.,4,0,9.11,0.62,0.94,1,0.94,9.11,0.62,9.43,0.66,0.94,0.94,9.43,0.66,17,0,3,238,3,Mountain West
4,12,0,109527,2018-02-23,"Athens, Ga.",0,0,Georgia,2018,5,Col. of Charleston,21,0,12.92,1.39,0.91,1,0.91,12.92,1.39,12.12,1.53,0.9,0.9,12.12,1.53,11,0,3.26,238,3.26,CAA
6,9,0,109789,2018-02-23,"Athens, Ga.",472,0,Georgia,2018,6,Gardner-Webb,10.5,0,12.72,1.28,0.92,1,0.92,12.72,1.28,12.92,1.39,0.91,0.91,12.92,1.39,12,0,4.16,238,4.16,Big South
7,1,2,109716,2018-02-23,"Orlando, Fla.",100,1,Kentucky,2018,6,Minnesota,1,2.3333333333333335,8.28,4.1,0.62,1,0.62,8.28,4.1,9.32,4.35,0.71,0.71,9.32,4.35,8,1,1.19,238,1.19,Big Ten
6,5,1,109725,2018-02-23,"Orlando, Florida",50,0,Kentucky,2018,7,Duke,5.833333333333333,1,8.01,3.76,0.67,1,0.67,8.01,3.76,8.28,4.1,0.62,0.62,8.28,4.1,9,0,0,224,NA,NA
6,5,2,109761,2018-02-23,"Stockton, Calif.",245,0,LSU,2018,7,Nevada,5.833333333333333,2,7.63,0.63,1,1,1,7.63,0.63,7.78,0.51,1,1,7.78,0.51,13,0,4.55,238,4.55,Mountain West
7,9,4,109646,2018-02-23,"Cathedral City, CA",176,1,Mississippi St.,2018,7,Oklahoma St.,9,4,6.97,1.05,0.85,1,0.85,6.97,1.05,6.8,0.8,0.83,0.83,6.8,0.8,13,1,3.51,238,3.51,Big 12
7,4,2,109825,2018-02-23,"Troy, Ala.",114,1,Ole Miss,2018,7,Murray St.,4,2,4.29,1.88,0.78,1,0.78,4.29,1.88,4.33,1.86,0.75,0.75,4.33,1.86,9,0,3.11,238,3.11,OVC
5,12,2,109826,2018-02-23,"Troy, Ala.",141,1,Ole Miss,2018,5,Tennessee Tech,16.8,2.8,5.54,1.97,0.8,1,0.8,5.54,1.97,4.29,1.88,0.78,0.78,4.29,1.88,10,0,4.14,238,4.14,OVC
5,9,0,109657,2018-02-23,"Cathedral City,Calif",0,1,Missouri,2018,5,North Carolina,12.6,0,6.34,5.97,0.57,1,0.57,6.34,5.97,5.86,6.43,0.54,0.54,5.86,6.43,14,0,3.51,238,3.51,ACC
4,8,0,109720,2018-02-23,"Orlando, Fla.",100,0,South Carolina,2018,5,Bradley,14,0,6.33,1.38,0.92,1,0.92,6.33,1.38,5.64,1.5,0.91,0.91,5.64,1.5,12,0,4.48,238,4.48,MVC
7,5,3,109723,2018-02-23,"Orlando, Fla.",124,1,South Carolina,2018,7,Louisville,5,3,6.23,1.5,0.92,1,0.92,6.23,1.5,6.33,1.38,0.92,0.92,6.33,1.38,13,0,2.74,238,2.74,ACC
6,7,0,109640,2018-02-23,"Cathedral Cith, CA",245,0,Tennessee,2018,7,UC Davis,8.166666666666666,0,7.18,2.32,0.93,1,0.93,7.18,2.32,7.11,2.5,0.92,0.92,7.11,2.5,14,0,3.6,238,3.6,Big West
7,9,3,109650,2018-02-23,"Cathedral City, CA",158,1,Tennessee,2018,7,Oregon St.,9,3,7.3,2.37,0.93,1,0.93,7.3,2.37,7.18,2.32,0.93,0.93,7.18,2.32,15,1,3.25,238,3.25,Pac-12
7,3,1,109644,2018-02-23,"Cathedral City, CA",800,1,Texas A&M,2018,7,Oregon,3,1,7.14,2.38,0.92,1,0.92,7.14,2.38,7.52,2.51,0.91,0.91,7.52,2.51,12,1,1.42,238,1.42,Pac-12
6,5,1,109651,2018-02-23,"Cathedral City, CA",1358,0,Texas A&M,2018,7,California,5.833333333333333,1,7.04,2.28,0.92,1,0.92,7.04,2.28,7.14,2.38,0.92,0.92,7.14,2.38,13,1,3.37,238,3.37,Pac-12
6,3,0,109566,2018-02-23,"Tuscaloosa, AL",2971,0,Alabama,2018,7,Florida St.,3.5,0,11.65,0.61,0.88,1,0.88,11.65,0.61,12.82,0.7,0.86,0.86,12.82,0.7,8,1,1.47,238,1.47,ACC
6,5,1,109567,2018-02-23,"Tuscaloosa, AL",2971,0,Alabama,2018,7,Georgia St.,5.833333333333333,1,11.01,0.66,0.89,1,0.89,11.01,0.66,11.65,0.61,0.88,0.88,11.65,0.61,9,0,3.69,238,3.69,Sun Belt
6,15,3,109708,2018-02-23,"Madeira Beach, Fla.",107,1,Arkansas,2018,6,Marist,17.5,3.5,7.33,2.75,1,1,1,7.33,2.75,5.3,2.6,1,1,5.3,2.6,6,0,2.47,238,2.47,MAAC
6,9,1,109709,2018-02-23,"Madeira Beach, Fla.",133,0,Arkansas,2018,6,Manhattan,10.5,1.1666666666666667,7.79,2.52,1,1,1,7.79,2.52,7.33,2.75,1,1,7.33,2.75,7,0,2.52,238,2.52,MAAC
6,7,2,109553,2018-02-23,"Gainesville, Fla.",1304,0,Florida,2018,7,Maryland,8.166666666666666,2,10.17,0.93,0.92,1,0.92,10.17,0.93,10.33,0.85,0.92,0.92,10.33,0.85,13,1,4.69,238,4.69,Big Ten
4,8,0,109856,2018-02-24,"Gainesville, Fla.",1873,0,Florida,2018,5,Iowa St.,14,0,10.44,0.87,0.93,1,0.93,10.44,0.87,10.17,0.93,0.92,0.92,10.17,0.93,14,1,3.96,239,3.96,Big 12
7,10,7,110047,2018-02-24,"Cathedral City, CA",707,1,Auburn,2018,7,Oregon St.,10,7,9.16,0.98,0.94,1,0.94,9.16,0.98,9.11,0.62,0.94,0.94,9.11,0.62,18,1,3.25,239,3.25,Pac-12
6,6,0,109840,2018-02-24,"Athens, Ga.",0,0,Georgia,2018,7,Col. of Charleston,7,0,12.28,1.18,0.92,1,0.92,12.28,1.18,12.72,1.28,0.92,0.92,12.72,1.28,13,0,3.26,239,3.26,CAA
6,7,0,109841,2018-02-24,"Athens, Ga.",651,0,Georgia,2018,7,ETSU,8.166666666666666,0,11.99,1.09,0.93,1,0.93,11.99,1.09,12.28,1.18,0.92,0.92,12.28,1.18,14,0,3.53,239,3.53,SoCon
6,9,3,110140,2018-02-24,"Orlando, Fla.",100,0,Kentucky,2018,7,Harvard,10.5,3,8.26,3.68,0.7,1,0.7,8.26,3.68,8.01,3.76,0.67,0.67,8.01,3.76,10,0,3.75,239,3.75,Ivy League
7,11,6,110145,2018-02-24,"Orlando, Florida",100,1,Kentucky,2018,7,Bradley,11,6,8.51,3.89,0.73,1,0.73,8.51,3.89,8.26,3.68,0.7,0.7,8.26,3.68,11,0,4.48,239,4.48,MVC
5,1,9,110021,2018-02-24,"CATHEDRAL CITY, CA",1625,1,LSU,2018,5,UCLA,1.4,12.6,7.19,1.48,0.93,1,0.93,7.19,1.48,7.63,0.63,1,1,7.63,0.63,14,1,2.49,239,2.49,Pac-12
5,10,2,110051,2018-02-24,"Cathedral City, CA",1256,1,LSU,2018,5,Fresno St.,14,2.8,7.64,1.57,0.93,1,0.93,7.64,1.57,7.19,1.48,0.93,0.93,7.19,1.48,15,0,2.95,239,2.95,Mountain West
6,6,4,110147,2018-02-24,"Palm Springs, Calif.",274,0,Mississippi St.,2018,7,San Jose St.,7,4,6.97,1.26,0.86,1,0.86,6.97,1.26,6.97,1.05,0.85,0.85,6.97,1.05,14,0,3,239,3,Mountain West
7,1,4,110148,2018-02-24,"Palm Springs, Calif.",215,0,Mississippi St.,2018,7,Cal St. Fullerton,1,4,6.57,1.44,0.8,1,0.8,6.57,1.44,6.97,1.26,0.86,0.86,6.97,1.26,15,0,2.67,239,2.67,Big West
6,7,3,110036,2018-02-24,"Cathedral City, CA",518,0,Missouri,2018,7,Wisconsin,8.166666666666666,3,6.46,5.78,0.6,1,0.6,6.46,5.78,6.34,5.97,0.57,0.57,6.34,5.97,15,1,2.67,239,2.67,Big Ten
4,8,0,110039,2018-02-24,"Cathedral City, CA",341,0,Missouri,2018,5,Bethune-Cookman,14,0,6.93,5.41,0.62,1,0.62,6.93,5.41,6.46,5.78,0.6,0.6,6.46,5.78,16,0,4.82,239,4.82,MEAC
7,1,0,110104,2018-02-24,"Kissimmee, Fla.",132,1,South Carolina,2018,7,South Alabama,1,0,5.86,1.39,0.93,1,0.93,5.86,1.39,6.23,1.5,0.92,0.92,6.23,1.5,14,0,2.29,239,2.29,Sun Belt
4,12,0,110144,2018-02-24,"Orlando, Fla.",100,0,South Carolina,2018,5,Miami (OH),21,0,6.87,1.3,0.93,1,0.93,6.87,1.3,5.86,1.39,0.93,0.93,5.86,1.39,15,0,4.21,239,4.21,MAC
6,6,1,110034,2018-02-24,"Cathedral City, CA",245,0,Tennessee,2018,7,Northwestern,7,1,7.28,2.28,0.94,1,0.94,7.28,2.28,7.3,2.37,0.93,0.93,7.3,2.37,16,1,3.35,239,3.35,Big Ten
6,1,0,110037,2018-02-24,"Cathedral City, CA",245,0,Tennessee,2018,7,Oregon,1.1666666666666667,0,6.92,2.15,0.94,1,0.94,6.92,2.15,7.28,2.28,0.94,0.94,7.28,2.28,17,1,1.42,239,1.42,Pac-12
9,3,4,110042,2018-02-24,"Cathedral City, CA",1347,0,Texas A&M,2018,9,Washington,2.3333333333333335,3.111111111111111,6.71,2.34,0.86,1,0.86,6.71,2.34,7.04,2.28,0.92,0.92,7.04,2.28,14,1,2.38,239,2.38,Pac-12
7,1,3,109874,2018-02-24,"Tuscaloosa, AL",2907,0,Alabama,2018,7,Florida St.,1,3,10.01,0.89,0.8,1,0.8,10.01,0.89,11.01,0.66,0.89,0.89,11.01,0.66,10,1,1.47,239,1.47,ACC
6,11,3,109875,2018-02-24,"Tuscaloosa, AL",0,0,Alabama,2018,6,UNI,12.833333333333334,3.5,10.26,1.13,0.82,1,0.82,10.26,1.13,10.01,0.89,0.8,0.8,10.01,0.89,11,0,2.52,239,2.52,MVC
4,10,1,110116,2018-02-24,"Madeira Beach, Fla.",93,0,Arkansas,2018,5,Delaware,17.5,1.4,9,2.38,1,1,1,9,2.38,7.79,2.52,1,1,7.79,2.52,8,0,4.57,239,4.57,CAA
5,9,0,110117,2018-02-24,"Madeira Beach, Fla.",119,1,Arkansas,2018,5,Villanova,12.6,0,9.4,2.12,1,1,1,9.4,2.12,9,2.38,1,1,9,2.38,9,0,3.64,239,3.64,Big East
7,3,6,110035,2018-02-24,"Cathedral City, CA",0,1,Auburn,2018,6,Long Beach St.,3,7,8.84,1.29,0.89,1,0.89,8.84,1.29,9.16,0.98,0.94,0.94,9.16,0.98,19,0,3.66,239,3.66,Big West
5,12,0,109857,2018-02-24,"Gainesville, Fla.",1873,1,Florida,2018,5,Maryland,16.8,0,10.86,0.81,0.93,1,0.93,10.86,0.81,10.44,0.87,0.93,0.93,10.44,0.87,15,1,4.69,239,4.69,Big Ten
6,3,0,110297,2018-02-25,"Gainesville, Fla.",1653,0,Florida,2018,7,Iowa St.,3.5,0,10.4,0.76,0.94,1,0.94,10.4,0.76,10.86,0.81,0.93,0.93,10.86,0.81,16,1,3.96,240,3.96,Big 12
4,8,0,110298,2018-02-25,Gainesville. Fla.,1653,0,Florida,2018,5,Ga. Southern,14,0,10.62,0.71,0.94,1,0.94,10.62,0.71,10.4,0.76,0.94,0.94,10.4,0.76,17,0,4.5,240,4.5,Sun Belt
6,5,3,110470,2018-02-25,"Orlando, Fla.",100,0,Kentucky,2018,7,Purdue,5.833333333333333,3,8.28,3.82,0.75,1,0.75,8.28,3.82,8.51,3.89,0.73,0.73,8.51,3.89,12,1,4.63,240,4.63,Big Ten
7,5,6,110450,2018-02-25,"Madeira Beach, Fla.",103,1,Arkansas,2018,7,McNeese,5,6,8.96,2.51,0.9,1,0.9,8.96,2.51,9.4,2.12,1,1,9.4,2.12,10,0,2.58,240,2.58,Southland
6,1,0,110315,2018-02-25,"Oxford, Miss.",347,0,Ole Miss,2018,7,SIUE,1.1666666666666667,0,5.14,1.79,0.82,1,0.82,5.14,1.79,5.54,1.97,0.8,0.8,5.54,1.97,11,0,1.95,240,1.95,OVC
